public,django_migrations,django_migrations_pkey,,CREATE UNIQUE INDEX django_migrations_pkey ON public.django_migrations USING btree (id)
pg_catalog,pg_opfamily,pg_opfamily_am_name_nsp_index,,"CREATE UNIQUE INDEX pg_opfamily_am_name_nsp_index ON pg_catalog.pg_opfamily USING btree (opfmethod, opfname, opfnamespace)"
pg_catalog,pg_opfamily,pg_opfamily_oid_index,,CREATE UNIQUE INDEX pg_opfamily_oid_index ON pg_catalog.pg_opfamily USING btree (oid)
pg_catalog,pg_pltemplate,pg_pltemplate_name_index,pg_global,CREATE UNIQUE INDEX pg_pltemplate_name_index ON pg_catalog.pg_pltemplate USING btree (tmplname)
pg_catalog,pg_proc,pg_proc_oid_index,,CREATE UNIQUE INDEX pg_proc_oid_index ON pg_catalog.pg_proc USING btree (oid)
pg_catalog,pg_proc,pg_proc_proname_args_nsp_index,,"CREATE UNIQUE INDEX pg_proc_proname_args_nsp_index ON pg_catalog.pg_proc USING btree (proname, proargtypes, pronamespace)"
pg_catalog,pg_rewrite,pg_rewrite_oid_index,,CREATE UNIQUE INDEX pg_rewrite_oid_index ON pg_catalog.pg_rewrite USING btree (oid)
pg_catalog,pg_rewrite,pg_rewrite_rel_rulename_index,,"CREATE UNIQUE INDEX pg_rewrite_rel_rulename_index ON pg_catalog.pg_rewrite USING btree (ev_class, rulename)"
pg_catalog,pg_sequence,pg_sequence_seqrelid_index,,CREATE UNIQUE INDEX pg_sequence_seqrelid_index ON pg_catalog.pg_sequence USING btree (seqrelid)
pg_catalog,pg_shdepend,pg_shdepend_depender_index,pg_global,"CREATE INDEX pg_shdepend_depender_index ON pg_catalog.pg_shdepend USING btree (dbid, classid, objid, objsubid)"
pg_catalog,pg_shdepend,pg_shdepend_reference_index,pg_global,"CREATE INDEX pg_shdepend_reference_index ON pg_catalog.pg_shdepend USING btree (refclassid, refobjid)"
pg_catalog,pg_statistic,pg_statistic_relid_att_inh_index,,"CREATE UNIQUE INDEX pg_statistic_relid_att_inh_index ON pg_catalog.pg_statistic USING btree (starelid, staattnum, stainherit)"
pg_catalog,pg_statistic_ext,pg_statistic_ext_oid_index,,CREATE UNIQUE INDEX pg_statistic_ext_oid_index ON pg_catalog.pg_statistic_ext USING btree (oid)
pg_catalog,pg_statistic_ext,pg_statistic_ext_name_index,,"CREATE UNIQUE INDEX pg_statistic_ext_name_index ON pg_catalog.pg_statistic_ext USING btree (stxname, stxnamespace)"
pg_catalog,pg_statistic_ext,pg_statistic_ext_relid_index,,CREATE INDEX pg_statistic_ext_relid_index ON pg_catalog.pg_statistic_ext USING btree (stxrelid)
pg_catalog,pg_statistic_ext_data,pg_statistic_ext_data_stxoid_index,,CREATE UNIQUE INDEX pg_statistic_ext_data_stxoid_index ON pg_catalog.pg_statistic_ext_data USING btree (stxoid)
pg_catalog,pg_tablespace,pg_tablespace_oid_index,pg_global,CREATE UNIQUE INDEX pg_tablespace_oid_index ON pg_catalog.pg_tablespace USING btree (oid)
pg_catalog,pg_tablespace,pg_tablespace_spcname_index,pg_global,CREATE UNIQUE INDEX pg_tablespace_spcname_index ON pg_catalog.pg_tablespace USING btree (spcname)
pg_catalog,pg_transform,pg_transform_oid_index,,CREATE UNIQUE INDEX pg_transform_oid_index ON pg_catalog.pg_transform USING btree (oid)
pg_catalog,pg_transform,pg_transform_type_lang_index,,"CREATE UNIQUE INDEX pg_transform_type_lang_index ON pg_catalog.pg_transform USING btree (trftype, trflang)"
pg_catalog,pg_trigger,pg_trigger_tgconstraint_index,,CREATE INDEX pg_trigger_tgconstraint_index ON pg_catalog.pg_trigger USING btree (tgconstraint)
pg_catalog,pg_trigger,pg_trigger_tgrelid_tgname_index,,"CREATE UNIQUE INDEX pg_trigger_tgrelid_tgname_index ON pg_catalog.pg_trigger USING btree (tgrelid, tgname)"
pg_catalog,pg_trigger,pg_trigger_oid_index,,CREATE UNIQUE INDEX pg_trigger_oid_index ON pg_catalog.pg_trigger USING btree (oid)
pg_catalog,pg_event_trigger,pg_event_trigger_evtname_index,,CREATE UNIQUE INDEX pg_event_trigger_evtname_index ON pg_catalog.pg_event_trigger USING btree (evtname)
pg_catalog,pg_event_trigger,pg_event_trigger_oid_index,,CREATE UNIQUE INDEX pg_event_trigger_oid_index ON pg_catalog.pg_event_trigger USING btree (oid)
pg_catalog,pg_ts_config,pg_ts_config_cfgname_index,,"CREATE UNIQUE INDEX pg_ts_config_cfgname_index ON pg_catalog.pg_ts_config USING btree (cfgname, cfgnamespace)"
pg_catalog,pg_ts_config,pg_ts_config_oid_index,,CREATE UNIQUE INDEX pg_ts_config_oid_index ON pg_catalog.pg_ts_config USING btree (oid)
pg_catalog,pg_ts_config_map,pg_ts_config_map_index,,"CREATE UNIQUE INDEX pg_ts_config_map_index ON pg_catalog.pg_ts_config_map USING btree (mapcfg, maptokentype, mapseqno)"
pg_catalog,pg_ts_dict,pg_ts_dict_dictname_index,,"CREATE UNIQUE INDEX pg_ts_dict_dictname_index ON pg_catalog.pg_ts_dict USING btree (dictname, dictnamespace)"
pg_catalog,pg_ts_dict,pg_ts_dict_oid_index,,CREATE UNIQUE INDEX pg_ts_dict_oid_index ON pg_catalog.pg_ts_dict USING btree (oid)
pg_catalog,pg_ts_parser,pg_ts_parser_prsname_index,,"CREATE UNIQUE INDEX pg_ts_parser_prsname_index ON pg_catalog.pg_ts_parser USING btree (prsname, prsnamespace)"
pg_catalog,pg_ts_parser,pg_ts_parser_oid_index,,CREATE UNIQUE INDEX pg_ts_parser_oid_index ON pg_catalog.pg_ts_parser USING btree (oid)
pg_catalog,pg_ts_template,pg_ts_template_tmplname_index,,"CREATE UNIQUE INDEX pg_ts_template_tmplname_index ON pg_catalog.pg_ts_template USING btree (tmplname, tmplnamespace)"
pg_catalog,pg_ts_template,pg_ts_template_oid_index,,CREATE UNIQUE INDEX pg_ts_template_oid_index ON pg_catalog.pg_ts_template USING btree (oid)
pg_catalog,pg_type,pg_type_oid_index,,CREATE UNIQUE INDEX pg_type_oid_index ON pg_catalog.pg_type USING btree (oid)
pg_catalog,pg_type,pg_type_typname_nsp_index,,"CREATE UNIQUE INDEX pg_type_typname_nsp_index ON pg_catalog.pg_type USING btree (typname, typnamespace)"
pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_oid_index,,CREATE UNIQUE INDEX pg_foreign_data_wrapper_oid_index ON pg_catalog.pg_foreign_data_wrapper USING btree (oid)
pg_catalog,pg_foreign_data_wrapper,pg_foreign_data_wrapper_name_index,,CREATE UNIQUE INDEX pg_foreign_data_wrapper_name_index ON pg_catalog.pg_foreign_data_wrapper USING btree (fdwname)
pg_catalog,pg_foreign_server,pg_foreign_server_oid_index,,CREATE UNIQUE INDEX pg_foreign_server_oid_index ON pg_catalog.pg_foreign_server USING btree (oid)
pg_catalog,pg_foreign_server,pg_foreign_server_name_index,,CREATE UNIQUE INDEX pg_foreign_server_name_index ON pg_catalog.pg_foreign_server USING btree (srvname)
pg_catalog,pg_user_mapping,pg_user_mapping_oid_index,,CREATE UNIQUE INDEX pg_user_mapping_oid_index ON pg_catalog.pg_user_mapping USING btree (oid)
pg_catalog,pg_user_mapping,pg_user_mapping_user_server_index,,"CREATE UNIQUE INDEX pg_user_mapping_user_server_index ON pg_catalog.pg_user_mapping USING btree (umuser, umserver)"
pg_catalog,pg_foreign_table,pg_foreign_table_relid_index,,CREATE UNIQUE INDEX pg_foreign_table_relid_index ON pg_catalog.pg_foreign_table USING btree (ftrelid)
pg_catalog,pg_default_acl,pg_default_acl_role_nsp_obj_index,,"CREATE UNIQUE INDEX pg_default_acl_role_nsp_obj_index ON pg_catalog.pg_default_acl USING btree (defaclrole, defaclnamespace, defaclobjtype)"
pg_catalog,pg_default_acl,pg_default_acl_oid_index,,CREATE UNIQUE INDEX pg_default_acl_oid_index ON pg_catalog.pg_default_acl USING btree (oid)
pg_catalog,pg_db_role_setting,pg_db_role_setting_databaseid_rol_index,pg_global,"CREATE UNIQUE INDEX pg_db_role_setting_databaseid_rol_index ON pg_catalog.pg_db_role_setting USING btree (setdatabase, setrole)"
pg_catalog,pg_seclabel,pg_seclabel_object_index,,"CREATE UNIQUE INDEX pg_seclabel_object_index ON pg_catalog.pg_seclabel USING btree (objoid, classoid, objsubid, provider)"
pg_catalog,pg_shseclabel,pg_shseclabel_object_index,pg_global,"CREATE UNIQUE INDEX pg_shseclabel_object_index ON pg_catalog.pg_shseclabel USING btree (objoid, classoid, provider)"
pg_catalog,pg_extension,pg_extension_oid_index,,CREATE UNIQUE INDEX pg_extension_oid_index ON pg_catalog.pg_extension USING btree (oid)
pg_catalog,pg_extension,pg_extension_name_index,,CREATE UNIQUE INDEX pg_extension_name_index ON pg_catalog.pg_extension USING btree (extname)
pg_catalog,pg_range,pg_range_rngtypid_index,,CREATE UNIQUE INDEX pg_range_rngtypid_index ON pg_catalog.pg_range USING btree (rngtypid)
pg_catalog,pg_policy,pg_policy_oid_index,,CREATE UNIQUE INDEX pg_policy_oid_index ON pg_catalog.pg_policy USING btree (oid)
pg_catalog,pg_policy,pg_policy_polrelid_polname_index,,"CREATE UNIQUE INDEX pg_policy_polrelid_polname_index ON pg_catalog.pg_policy USING btree (polrelid, polname)"
pg_catalog,pg_replication_origin,pg_replication_origin_roiident_index,pg_global,CREATE UNIQUE INDEX pg_replication_origin_roiident_index ON pg_catalog.pg_replication_origin USING btree (roident)
pg_catalog,pg_replication_origin,pg_replication_origin_roname_index,pg_global,CREATE UNIQUE INDEX pg_replication_origin_roname_index ON pg_catalog.pg_replication_origin USING btree (roname)
pg_catalog,pg_partitioned_table,pg_partitioned_table_partrelid_index,,CREATE UNIQUE INDEX pg_partitioned_table_partrelid_index ON pg_catalog.pg_partitioned_table USING btree (partrelid)
pg_catalog,pg_publication,pg_publication_oid_index,,CREATE UNIQUE INDEX pg_publication_oid_index ON pg_catalog.pg_publication USING btree (oid)
pg_catalog,pg_publication,pg_publication_pubname_index,,CREATE UNIQUE INDEX pg_publication_pubname_index ON pg_catalog.pg_publication USING btree (pubname)
pg_catalog,pg_publication_rel,pg_publication_rel_oid_index,,CREATE UNIQUE INDEX pg_publication_rel_oid_index ON pg_catalog.pg_publication_rel USING btree (oid)
pg_catalog,pg_publication_rel,pg_publication_rel_prrelid_prpubid_index,,"CREATE UNIQUE INDEX pg_publication_rel_prrelid_prpubid_index ON pg_catalog.pg_publication_rel USING btree (prrelid, prpubid)"
pg_catalog,pg_subscription,pg_subscription_oid_index,pg_global,CREATE UNIQUE INDEX pg_subscription_oid_index ON pg_catalog.pg_subscription USING btree (oid)
pg_catalog,pg_subscription,pg_subscription_subname_index,pg_global,"CREATE UNIQUE INDEX pg_subscription_subname_index ON pg_catalog.pg_subscription USING btree (subdbid, subname)"
pg_catalog,pg_subscription_rel,pg_subscription_rel_srrelid_srsubid_index,,"CREATE UNIQUE INDEX pg_subscription_rel_srrelid_srsubid_index ON pg_catalog.pg_subscription_rel USING btree (srrelid, srsubid)"
public,api_document,api_document_pkey,,CREATE UNIQUE INDEX api_document_pkey ON public.api_document USING btree (id)
public,api_nature,api_nature_pkey,,CREATE UNIQUE INDEX api_nature_pkey ON public.api_nature USING btree (id)
public,api_region,api_region_pkey,,CREATE UNIQUE INDEX api_region_pkey ON public.api_region USING btree (id)
public,api_pays,api_pays_pkey,,CREATE UNIQUE INDEX api_pays_pkey ON public.api_pays USING btree (id)
public,api_pays_documents,api_pays_documents_pkey,,CREATE UNIQUE INDEX api_pays_documents_pkey ON public.api_pays_documents USING btree (id)
public,api_pays,api_pays_continent_id_815155c3,,CREATE INDEX api_pays_continent_id_815155c3 ON public.api_pays USING btree (continent_id)
public,api_pays_documents,api_pays_documents_pays_id_document_id_4c0960cc_uniq,,"CREATE UNIQUE INDEX api_pays_documents_pays_id_document_id_4c0960cc_uniq ON public.api_pays_documents USING btree (pays_id, document_id)"
public,api_pays_documents,api_pays_documents_pays_id_95dc241a,,CREATE INDEX api_pays_documents_pays_id_95dc241a ON public.api_pays_documents USING btree (pays_id)
public,api_pays_documents,api_pays_documents_document_id_3f0cad42,,CREATE INDEX api_pays_documents_document_id_3f0cad42 ON public.api_pays_documents USING btree (document_id)
public,api_document,api_document_nature_id_f4113aca,,CREATE INDEX api_document_nature_id_f4113aca ON public.api_document USING btree (nature_id)
public,api_document,api_document_user_id_fffdf76b,,CREATE INDEX api_document_user_id_fffdf76b ON public.api_document USING btree (user_id)
public,auth_user,auth_user_username_key,,CREATE UNIQUE INDEX auth_user_username_key ON public.auth_user USING btree (username)
public,auth_user,auth_user_username_6821ab7c_like,,CREATE INDEX auth_user_username_6821ab7c_like ON public.auth_user USING btree (username varchar_pattern_ops)
public,auth_group,auth_group_name_key,,CREATE UNIQUE INDEX auth_group_name_key ON public.auth_group USING btree (name)
public,auth_group,auth_group_name_a6ea08ec_like,,CREATE INDEX auth_group_name_a6ea08ec_like ON public.auth_group USING btree (name varchar_pattern_ops)
public,django_session,django_session_pkey,,CREATE UNIQUE INDEX django_session_pkey ON public.django_session USING btree (session_key)
public,django_session,django_session_session_key_c0390e0f_like,,CREATE INDEX django_session_session_key_c0390e0f_like ON public.django_session USING btree (session_key varchar_pattern_ops)
public,django_session,django_session_expire_date_a5c62663,,CREATE INDEX django_session_expire_date_a5c62663 ON public.django_session USING btree (expire_date)
